0.566	0.597
-0.967	-0.514
-0.740	-0.782
0.615	0.838
-0.828	-0.616
-0.872	-0.960
-0.874	-0.523
0.804	0.702
0.864	0.862
0.901	0.840
-0.625	-0.448
0.970	0.870
-0.813	-0.730
-0.844	-0.860
-0.896	-0.684
-0.855	-0.992
0.826	0.639
0.851	0.747
0.959	0.488
0.660	0.778
-0.813	-0.777
0.838	0.530
0.886	0.833
0.674	0.636
-0.698	-0.855
-0.413	-0.771
0.973	0.416
-0.812	-0.801
-0.927	-0.485
0.565	0.439
-0.694	-0.934
-0.998	-0.989
-0.627	-0.686
0.412	0.738
0.478	0.865
0.599	0.628
0.551	0.590
0.591	0.730
0.847	0.476
0.905	0.898
0.560	0.533
0.541	0.774
-0.689	-0.414
-0.666	-0.594
-0.648	-0.747
-0.619	-0.931
0.628	0.507
0.533	0.607
-0.797	-0.685
0.690	0.705
0.918	0.473
-0.952	-0.990
0.515	0.555
0.875	0.522
0.962	0.691
-0.740	-0.837
0.561	0.572
0.820	0.734
0.495	0.868
0.663	0.429
-0.722	-0.712
0.555	0.689
-0.459	-0.601
0.557	0.873
0.626	0.547
0.612	0.499
-0.551	-0.508
-0.631	-0.994
0.785	0.424
-0.988	-0.463
-0.431	-0.640
0.490	0.940
-0.823	-0.959
0.796	0.799
-0.991	-0.624
-0.513	-0.951
-0.741	-0.974
-0.506	-0.551
0.794	0.688
-0.467	-0.571
0.480	0.728
-0.746	-0.666
-0.417	-0.504
-0.937	-0.776
0.577	0.443
0.865	0.963
0.417	0.814
-1.000	-0.690
-0.937	-0.466
-0.507	-0.610
-0.879	-0.835
0.538	0.979
0.461	0.655
-0.755	-0.865
-0.787	-0.487
-0.559	-0.987
-0.407	-0.662
-0.831	-0.733
0.721	0.609
-0.882	-0.940
-0.752	-0.907
-0.899	-0.958
-0.714	-0.761
-0.442	-0.969
-0.570	-0.530
0.882	0.652
-0.896	-0.642
0.785	0.458
-0.491	-0.781
-0.670	-0.977
-0.838	-0.970
-0.925	-0.462
-0.464	-0.819
-0.994	-0.761
0.519	0.908
-0.643	-0.880
-0.791	-0.764
-0.495	-0.683
0.485	0.692
-0.531	-0.593
0.682	0.991
-0.903	-0.760
0.457	0.423
0.855	0.693
0.925	0.769
0.471	0.486
0.594	0.407
0.691	0.647
-0.766	-0.418
-0.849	-0.430
-0.658	-0.799
0.812	0.686
-0.429	-0.600
0.887	0.545
-0.965	-0.592
0.880	0.695
0.425	0.883
-0.844	-0.765
0.566	0.464
0.778	0.515
0.660	0.522
-0.735	-0.962
-0.463	-0.675
-0.642	-0.905
-0.532	-0.901
-0.609	-0.412
-0.852	-0.779
-0.493	-0.684
0.682	0.492
0.630	0.790
-0.531	-0.505
0.655	0.776
-0.761	-0.752
-0.729	-0.936
0.434	0.632
0.488	0.432
-0.988	-0.900
0.848	0.845
0.541	0.840
-0.795	-0.422
-0.695	-0.594
-0.943	-0.795
0.543	0.746
0.605	0.562
-0.406	-0.621
-0.595	-0.481
-0.687	-0.678
0.475	0.726
0.737	0.438
-0.570	-0.662
-0.841	-0.556
-0.574	-0.496
0.719	0.718
0.944	0.575
-0.527	-0.693
0.507	0.795
0.952	0.616
-0.935	-0.774
-0.649	-0.440
-0.584	-0.527
0.428	0.887
0.555	0.659
0.854	0.702
0.488	0.517
-0.851	-0.887
0.613	0.848
-0.471	-0.595
0.425	0.951
-0.410	-0.407
0.902	0.581
-0.451	-0.733
0.797	0.609
0.644	0.921
-0.594	-0.773
-0.657	-0.698
0.519	0.746
0.734	0.655
-0.629	-0.716
0.904	0.989
-0.671	-0.928
-0.802	-0.558
0.853	0.675
-0.463	-0.723
-0.529	-0.726
0.794	0.506
-0.615	-0.833
0.974	0.983
0.619	0.926
-0.941	-0.826
0.595	0.800
0.556	0.987
0.799	0.451
-0.922	-0.557
-0.628	-0.428
0.828	0.731
-0.743	-0.893
0.549	0.504
-0.520	-0.713
0.659	0.836
-0.898	-0.797
-0.531	-0.613
0.811	0.798
-0.521	-0.722
0.651	0.938
-0.963	-0.796
0.633	0.825
0.444	0.623
0.923	0.902
0.574	0.840
0.781	0.444
-0.720	-0.509
0.533	0.430
0.780	0.565
-0.949	-0.888
-0.451	-0.924
-0.806	-0.831
0.975	0.734
-0.456	-0.937
-0.813	-0.942
-0.700	-0.714
0.712	0.523
-0.527	-0.667
-0.912	-0.853
0.867	0.434
0.948	0.971
0.575	0.801
0.927	0.702
-0.669	-0.728
0.893	0.724
0.539	0.517
0.772	0.511
-0.836	-0.596
0.681	0.757
0.978	0.710
0.941	0.482
-0.756	-0.587
-0.684	-0.962
-0.521	-0.559
-0.840	-0.801
-0.868	-0.504
0.884	0.902
-0.519	-0.846
-0.817	-0.962
0.851	0.984
-0.785	-0.466
0.822	0.838
-0.454	-0.430
-0.763	-0.464
-0.940	-0.529
-0.760	-0.486
0.721	0.602
-0.589	-0.896
-0.819	-0.504
0.597	0.893
0.630	0.833
0.742	0.879
-0.492	-0.675
-0.895	-0.781
-0.972	-0.648
-0.919	-0.964
-0.567	-0.805
0.694	0.984
0.746	0.515
-0.690	-0.609
0.614	0.704
0.760	0.819
0.979	0.578
0.991	0.472
-0.670	-0.602
0.545	0.671
-0.602	-0.976
-0.810	-0.581
0.700	0.535
-0.429	-0.723
0.710	0.874
-0.502	-0.860
-0.566	-0.404
-0.496	-0.808
0.417	0.450
0.915	0.589
-0.651	-0.815
-0.494	-0.816
0.469	0.693
0.407	0.755
-0.886	-0.700
0.909	0.485
-0.696	-0.604
-0.941	-0.497
-0.631	-0.687
0.789	0.579
0.918	0.928
-0.676	-0.496
-0.565	-0.940
-0.514	-0.983
0.780	0.574
-0.586	-0.982
-0.526	-0.712
-0.417	-0.646
0.932	0.795
-0.484	-0.851
0.774	0.986
0.863	0.746
-0.781	-0.532
-0.765	-0.813
-0.714	-0.553
-0.887	-0.508
-0.440	-0.616
0.891	0.963
-0.541	-0.447
-0.688	-0.450
-0.730	-0.803
0.446	0.408
0.863	0.785
0.502	0.924
0.940	0.818
-0.782	-0.939
0.818	0.902
-0.734	-0.899
-0.577	-0.762
0.992	0.845
-0.558	-0.426
-0.459	-0.937
0.407	0.893
0.431	0.552
-0.428	-0.816
0.958	0.636
0.432	0.966
0.459	0.574
-0.508	-0.570
-0.754	-0.581
-0.899	-0.565
0.854	0.822
0.427	0.766
-0.694	-0.958
-0.686	-0.899
-0.439	-0.480
-0.461	-0.807
-0.462	-0.867
-0.403	-0.495
-0.710	-0.702
-0.826	-0.716
-0.650	-0.993
0.500	0.581
-0.590	-0.447
0.631	0.983
-0.689	-0.858
-0.529	-0.793
-0.616	-0.898
0.593	0.484
0.552	0.549
0.545	0.546
-0.678	-0.740
0.509	0.525
-0.646	-0.814
0.432	0.989
-0.456	-0.657
0.524	0.697
0.546	0.956
0.630	0.682
-0.442	-0.868
0.430	0.936
-0.535	-0.662
0.411	0.930
0.650	0.939
0.959	0.901
-0.788	-0.407
0.637	0.726
0.566	0.876
0.630	0.835
0.683	0.883
-0.714	-0.453
-0.652	-0.653
0.647	0.825
0.981	0.469
0.862	0.682
0.499	0.749
0.490	0.431
0.589	0.691
-0.499	-0.986
0.667	0.503
0.862	0.970
0.541	0.752
-0.558	-0.665
-0.781	-0.997
0.950	0.705
0.897	0.764
-0.759	-0.630
-0.810	-0.924
0.620	0.806
-0.869	-0.612
-0.757	-0.510
-0.813	-0.812
0.967	0.970
0.625	0.546
0.812	0.733
-0.564	-0.652
0.873	0.627
-0.724	-0.657
-0.674	-0.491
-0.951	-0.589
0.865	0.590
-0.625	-0.845
0.558	0.742
-0.836	-0.585
-0.711	-0.670
-0.605	-0.491
0.538	0.994
-0.488	-0.460
-0.816	-0.887
-0.611	-0.678
0.695	0.848
-0.440	-0.771
0.676	0.754
-0.996	-0.865
-0.478	-0.549
0.753	0.450
0.757	0.584
0.744	0.581
-0.704	-0.837
0.987	0.471
0.456	0.619
0.862	0.695
-0.571	-0.867
-0.646	-0.413
-0.538	-0.700
-0.916	-0.964
-0.424	-0.790
0.553	0.419
-0.783	-0.732
-0.961	-0.800
-0.405	-0.595
0.433	0.868
-0.615	-0.915
-0.542	-0.876
-0.549	-0.842
-0.802	-0.928
-0.465	-0.936
-0.919	-0.741
-0.967	-0.551
0.754	0.493
-0.603	-0.810
0.592	0.601
-0.671	-0.787
0.431	0.724
0.504	0.803
-0.679	-0.456
0.820	0.475
0.664	0.520
-0.961	-0.654
0.501	0.640
-0.854	-0.802
-0.477	-0.548
0.535	0.985
0.995	0.833
0.488	0.713
0.938	0.568
-0.824	-0.649
-0.542	-0.563
-0.959	-0.568
0.493	0.513
-0.414	-0.488
-0.844	-0.416
-0.824	-0.733
-0.652	-0.423
0.926	0.462
0.448	0.837
-0.422	-0.988
-0.503	-0.646
-0.480	-0.845
-0.952	-0.636
-0.943	-0.613
0.630	0.603
-0.734	-0.777
0.810	0.843
-0.657	-0.908
-0.691	-0.999
-0.592	-0.667
0.976	0.625
-0.455	-0.929
0.606	0.817
-0.796	-0.826
-0.835	-0.549
-0.951	-0.958
-0.565	-0.728
0.413	0.414
-0.830	-0.681
-0.715	-0.797
0.492	0.520
0.650	0.708
0.931	0.482
-0.924	-0.550
-0.520	-0.476
0.724	0.624
-0.541	-0.756
0.888	0.715
0.803	0.843
-0.730	-0.733
-0.644	-0.515
-0.745	-0.654
0.758	0.477
-0.997	-0.463
-0.952	-0.665
0.562	0.707
-0.594	-0.973
0.609	0.663
0.876	0.527
-0.520	-0.674
-0.456	-0.655
-0.442	-0.498
0.668	0.663
-0.517	-0.865
-0.749	-0.968
-0.991	-0.633
-0.581	-0.780
0.544	0.940
0.830	0.818
0.998	0.998
0.470	0.561
0.689	0.817
-0.972	-0.743
0.727	0.444
-0.466	-0.957
-0.503	-0.916
-0.967	-0.822
0.429	0.428
-0.804	-0.610
-0.975	-0.978
-0.612	-1.000
0.782	0.539
0.960	0.801
-0.499	-0.714
-0.633	-0.803
0.850	0.798
-0.630	-0.538
0.532	0.700
0.652	0.533
-0.427	-0.952
-0.807	-0.525
-0.628	-0.621
0.671	0.800
-0.904	-0.473
-0.717	-0.481
-0.816	-0.495
0.676	0.472
-0.572	-0.447
